match_id,team1,team2,team1_score,team2_score,winner,status,event,tournament
528560,TSM,Legacy Kingdom,2,1,,Completed,Swiss Stage–Round 6,Challengers 2025: North America ACE Stage 3
525813,9z Team,ShindeN,0,3,,Completed,Playoffs–Lower Final,Challengers 2025: LATAM South ACE Stage 2
524284,Team Valiant,Mandatory,2,3,,Completed,Playoffs–Lower Final,Challengers 2025: France Revolution Split 3
521232,NAOS,Sharper Esport,2,1,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 3
521231,TALON Academy,FULL SENSE,0,2,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 3
528177,ONSIDE GAMING,T1 Academy,1,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Korea WDG Stage 3
527776,Full House,E-KING,1,3,,Completed,Playoffs–Grand Final,Challengers 2025: Oceania Split 2
528176,FEARX,SLT Seongnam,0,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Korea WDG Stage 3
527985,Equinox,YFP X,0,2,,Completed,Swiss Stage–Round 3 (1-1),Game Changers 2025: North America Stage 2
527984,Mak N Cheese,Tenax GC,2,0,,Completed,Swiss Stage–Round 3 (1-1),Game Changers 2025: North America Stage 2
527983,FlyQuest RED,Artificial Intelligence,2,0,,Completed,Swiss Stage–Round 3 (1-1),Game Changers 2025: North America Stage 2
527987,Alliance Angels,Teevee,1,2,,Completed,Swiss Stage–Round 3 (0-2),Game Changers 2025: North America Stage 2
525803,E-Xolos LAZER,Contra,3,0,,Completed,Playoffs–Lower Final,Challengers 2025: LATAM North ACE Stage 2
527980,Shopify Rebellion Gold,Wadadaa,2,0,,Completed,Swiss Stage–Round 3 (2-0),Game Changers 2025: North America Stage 2
527981,100 Thieves GC,Ghost Gaming,2,0,,Completed,Swiss Stage–Round 3 (2-0),Game Changers 2025: North America Stage 2
527982,:3,Hakikimori GC,2,1,,Completed,Swiss Stage–Round 3 (1-1),Game Changers 2025: North America Stage 2
527986,^-^,YDZ Black,0,2,,Completed,Swiss Stage–Round 3 (0-2),Game Changers 2025: North America Stage 2
511231,ULF Esports,Eternal Fire,3,0,,Completed,Playoffs–Lower Final,Challengers 2025: Türkiye Birlik Split 3
521230,Xipto Esports,Team Secret Academy,1,2,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 3
528175,T1 Academy,Gen.G Global Academy,2,1,,Completed,Playoffs–Upper Round 1,Challengers 2025: Korea WDG Stage 3
521229,Oasis Gaming,RRQ Academy,1,2,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 3
527782,E-KING,VINA SIDE HUSTLE,3,1,,Completed,Playoffs–Lower Final,Challengers 2025: Oceania Split 2
528174,SLT Seongnam,DRX Academy,2,0,,Completed,Playoffs–Upper Round 1,Challengers 2025: Korea WDG Stage 3
509824,LOUD,100 Thieves,1,2,,Completed,Group Stage–Week 4,VCT 2025: Americas Stage 2
509823,FURIA,G2 Esports,0,2,,Completed,Group Stage–Week 4,VCT 2025: Americas Stage 2
524283,Mandatory,BLX CORP,2,1,,Completed,Playoffs–Lower Round 2,Challengers 2025: France Revolution Split 3
511226,BBL PCIFIC,ULF Esports,2,1,,Completed,Playoffs–Upper Final,Challengers 2025: Türkiye Birlik Split 3
524703,DNSTY,UCAM Esports Club,3,0,,Completed,Playoffs–Semifinals,Challengers 2025: Spain Rising Finals
524279,Joblife,Team Valiant,2,0,,Completed,Playoffs–Upper Final,Challengers 2025: France Revolution Split 3
511230,Galatasaray Esports,Eternal Fire,0,2,,Completed,Playoffs–Lower Round 3,Challengers 2025: Türkiye Birlik Split 3
527583,EDward Gaming,Trace Esports,2,1,,Completed,Playoffs–Lower Round 1,VCT 2025: China Stage 2
508845,T1,DetonatioN FocusMe,2,0,,Completed,Group Stage–Week 4,VCT 2025: Pacific Stage 2
527584,All Gamers,FunPlus Phoenix,2,1,,Completed,Playoffs–Lower Round 1,VCT 2025: China Stage 2
508844,Rex Regum Qeon,Team Secret,2,1,,Completed,Group Stage–Week 4,VCT 2025: Pacific Stage 2
509822,LEVIATÁN,KRÜ Esports,2,1,,Completed,Group Stage–Week 4,VCT 2025: Americas Stage 2
509821,Sentinels,Evil Geniuses,2,0,,Completed,Group Stage–Week 4,VCT 2025: Americas Stage 2
524282,BLX CORP,WIP Esports,2,1,,Completed,Playoffs–Lower Round 1,Challengers 2025: France Revolution Split 3
511229,Papara SuperMassive,Eternal Fire,1,2,,Completed,Playoffs–Lower Round 2,Challengers 2025: Türkiye Birlik Split 3
524702,KOI Fénix,Ramboot Club,3,0,,Completed,Playoffs–Semifinals,Challengers 2025: Spain Rising Finals
524281,KCORP Blue Stars,Mandatory,0,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: France Revolution Split 3
511228,Galatasaray Esports,Misa Esports,2,0,,Completed,Playoffs–Lower Round 2,Challengers 2025: Türkiye Birlik Split 3
527576,EDward Gaming,Dragon Ranger Gaming,0,2,,Completed,Playoffs–Upper Quarterfinals,VCT 2025: China Stage 2
508843,BOOM Esports,ZETA DIVISION,1,2,,Completed,Group Stage–Week 4,VCT 2025: Pacific Stage 2
527577,All Gamers,TYLOO,0,2,,Completed,Playoffs–Upper Quarterfinals,VCT 2025: China Stage 2
527781,VINA SIDE HUSTLE,BOBO,2,0,,Completed,Playoffs–Lower Round 3,Challengers 2025: Oceania Split 2
508842,DRX,Global Esports,2,0,,Completed,Group Stage–Week 4,VCT 2025: Pacific Stage 2
509820,MIBR,NRG,0,2,,Completed,Group Stage–Week 4,VCT 2025: Americas Stage 2
509819,Cloud9,2Game Esports,2,0,,Completed,Group Stage–Week 4,VCT 2025: Americas Stage 2
511573,Team Liquid,FNATIC,2,0,,Completed,Group Stage–Week 4,VCT 2025: EMEA Stage 2
511572,Team Vitality,BBL Esports,1,2,,Completed,Group Stage–Week 4,VCT 2025: EMEA Stage 2
508841,TALON,Paper Rex,0,2,,Completed,Group Stage–Week 4,VCT 2025: Pacific Stage 2
527775,Full House,E-KING,2,1,,Completed,Playoffs–Upper Final,Challengers 2025: Oceania Split 2
527779,OG,VINA SIDE HUSTLE,1,2,,Completed,Playoffs–Lower Round 2,Challengers 2025: Oceania Split 2
527780,BOBO,Marlon N Friends,2,0,,Completed,Playoffs–Lower Round 2,Challengers 2025: Oceania Split 2
508840,Gen.G,Nongshim RedForce,0,2,,Completed,Group Stage–Week 4,VCT 2025: Pacific Stage 2
518751,RED Canids,Los Grandes,2,1,,Completed,Playoffs–Lower Round 1,Challengers 2025: Brazil Gamers Club Split 2
525812,OXEN,ShindeN,0,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: LATAM South ACE Stage 2
518752,2Game Academy,Corinthians Esports,2,1,,Completed,Playoffs–Lower Round 1,Challengers 2025: Brazil Gamers Club Split 2
525810,LEVIATÁN Academy,9z Team,2,0,,Completed,Playoffs–Upper Final,Challengers 2025: LATAM South ACE Stage 2
511571,Natus Vincere,Karmine Corp,2,0,,Completed,Group Stage–Week 4,VCT 2025: EMEA Stage 2
511570,Gentle Mates,GIANTX,1,2,,Completed,Group Stage–Week 4,VCT 2025: EMEA Stage 2
521228,Team NKT,TALON Academy,2,0,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 3
521227,Fancy United Esports,NAOS,0,2,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 3
524998,REJECT,NOEZ FOXX,1,2,,Completed,Main Event–Lower Round 1,Challengers League 2025: Japan Finals
527773,Full House,BOBO,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Oceania Split 2
527774,E-KING,OG,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Oceania Split 2
524996,RIDDLE ORDER,FENNEL,2,1,,Completed,Main Event–Upper Final,Challengers League 2025: Japan Finals
525802,AB3 Esports,Contra,0,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: LATAM North ACE Stage 2
518748,Stellae Gaming,RED Canids,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Brazil Gamers Club Split 2
525302,QoR,ENVY,2,0,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
525800,E-Xolos LAZER,Six Karma,1,2,,Completed,Playoffs–Upper Final,Challengers 2025: LATAM North ACE Stage 2
518747,2Game Academy,Team Solid,1,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Brazil Gamers Club Split 2
525300,Winthrop University,Maryville University,0,2,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
525301,SaD Esports,Shopify Rebellion Gold,2,0,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
511569,KOI,Apeks,2,1,,Completed,Group Stage–Week 4,VCT 2025: EMEA Stage 2
511568,FUT Esports,Team Heretics,0,2,,Completed,Group Stage–Week 4,VCT 2025: EMEA Stage 2
521226,RRQ Academy,Z11,0,2,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 3
521225,Team Secret Academy,Motiv Esports,2,1,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 3
524995,FENNEL,NOEZ FOXX,2,0,,Completed,Main Event–Upper Semifinals,Challengers League 2025: Japan Finals
527769,Full House,Crimson Nova X,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: Oceania Split 2
527770,BOBO,VINA SIDE HUSTLE,2,1,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: Oceania Split 2
527771,E-KING,Care Mid,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: Oceania Split 2
527772,OG,Marlon N Friends,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: Oceania Split 2
524994,RIDDLE ORDER,REJECT,2,0,,Completed,Main Event–Upper Semifinals,Challengers League 2025: Japan Finals
525299,Blue Otter,Landor,1,2,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
518746,RED Canids,Corinthians Esports,2,0,,Completed,Playoffs–Upper Round 1,Challengers 2025: Brazil Gamers Club Split 2
525809,OXEN,9z Team,1,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: LATAM South ACE Stage 2
525298,Legacy Kingdom,Nightblood Gaming,2,0,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
518745,Team Solid,Los Grandes,2,0,,Completed,Playoffs–Upper Round 1,Challengers 2025: Brazil Gamers Club Split 2
525296,TSM,YFP,2,0,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
525297,Shopify Rebellion Black,Burger Boyz,2,1,,Completed,Swiss Stage–Round 5,Challengers 2025: North America ACE Stage 3
525808,LEVIATÁN Academy,ShindeN,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: LATAM South ACE Stage 2
521224,Oasis Gaming,FULL SENSE,2,1,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 3
521223,Xipto Esports,Sharper Esport,2,0,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 3
511274,Gen.G Global Academy,DRX Academy,1,2,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 3
511273,SLT Seongnam,FN Pocheon,2,0,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 3
525799,Six Karma,Contra,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: LATAM North ACE Stage 2
523248,100 Thieves GC,Hakikimori GC,2,0,,Completed,Swiss Stage–Round 2 (1-0),Game Changers 2025: North America Stage 2
523255,FlyQuest RED,^-^,2,0,,Completed,Swiss Stage–Round 2 (0-1),Game Changers 2025: North America Stage 2
523254,Teevee,Artificial Intelligence,1,2,,Completed,Swiss Stage–Round 2 (0-1),Game Changers 2025: North America Stage 2
523249,Ghost Gaming,Tenax GC,2,1,,Completed,Swiss Stage–Round 2 (1-0),Game Changers 2025: North America Stage 2
525798,E-Xolos LAZER,AB3 Esports,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: LATAM North ACE Stage 2
523250,Wadadaa,YFP X,2,1,,Completed,Swiss Stage–Round 2 (1-0),Game Changers 2025: North America Stage 2
523251,Shopify Rebellion Gold,Mak N Cheese,2,0,,Completed,Swiss Stage–Round 2 (1-0),Game Changers 2025: North America Stage 2
523252,Equinox,Alliance Angels,2,1,,Completed,Swiss Stage–Round 2 (0-1),Game Changers 2025: North America Stage 2
523253,:3,YDZ Black,2,1,,Completed,Swiss Stage–Round 2 (0-1),Game Changers 2025: North America Stage 2
522085,FOKUS,CGN Esports,2,1,,Completed,Playoffs–Lower Round 2,Challengers 2025: DACH Evolution Split 3
511225,ULF Esports,Galatasaray Esports,2,1,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Türkiye Birlik Split 3
522084,RIZON,ALTERNATE aTTaX,1,2,,Completed,Playoffs–Lower Round 2,Challengers 2025: DACH Evolution Split 3
511224,BBL PCIFIC,Papara SuperMassive,2,1,,Completed,Playoffs–Upper Semifinals,Challengers 2025: Türkiye Birlik Split 3
511272,T1 Academy,FEARX,2,0,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 3
511271,ONSIDE GAMING,Dplus Esports,2,1,,Completed,Round Robin–Week 4,Challengers 2025: Korea WDG Stage 3
509818,LOUD,KRÜ Esports,1,2,,Completed,Group Stage–Week 3,VCT 2025: Americas Stage 2
509817,G2 Esports,Evil Geniuses,2,1,,Completed,Group Stage–Week 3,VCT 2025: Americas Stage 2
511233,Eternal Fire,Fire Flux Vatangame,2,0,,Completed,Playoffs–Lower Round 1,Challengers 2025: Türkiye Birlik Split 3
522083,CGN Esports,6GPA,2,0,,Completed,Playoffs–Lower Round 1,Challengers 2025: DACH Evolution Split 3
524278,Team Valiant,KCORP Blue Stars,2,1,,Completed,Playoffs–Upper Semifinals,Challengers 2025: France Revolution Split 3
521604,Team Liquid Academy,BOARS,2,0,,Completed,Playoffs–Lower Round 3,Challengers 2025: NORTH//EAST Samsung Odyssey Split 3
522082,XPERION NXT,ALTERNATE aTTaX,0,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: DACH Evolution Split 3
524277,Joblife,BLX CORP,2,0,,Completed,Playoffs–Upper Semifinals,Challengers 2025: France Revolution Split 3
511232,S2G Esports,Misa Esports,1,2,,Completed,Playoffs–Lower Round 1,Challengers 2025: Türkiye Birlik Split 3
521598,děti ulice,Enterprise Esports,1,2,,Completed,Playoffs–Upper Final,Challengers 2025: NORTH//EAST Samsung Odyssey Split 3
506960,Bilibili Gaming,EDward Gaming,2,0,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
508839,Paper Rex,ZETA DIVISION,0,2,,Completed,Group Stage–Week 3,VCT 2025: Pacific Stage 2
506959,TYLOO,JDG Esports,2,1,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
508838,Nongshim RedForce,Global Esports,2,0,,Completed,Group Stage–Week 3,VCT 2025: Pacific Stage 2
509816,MIBR,100 Thieves,2,0,,Completed,Group Stage–Week 3,VCT 2025: Americas Stage 2
509815,Sentinels,Cloud9,2,0,,Completed,Group Stage–Week 3,VCT 2025: Americas Stage 2
524276,KCORP Blue Stars,WIP Esports,2,0,,Completed,Playoffs–Upper Round 1,Challengers 2025: France Revolution Split 3
522080,Eintracht Frankfurt,FOKUS,2,1,,Completed,Playoffs–Upper Semifinals,Challengers 2025: DACH Evolution Split 3
511223,Galatasaray Esports,S2G Esports,2,0,,Completed,Playoffs–Upper Round 1,Challengers 2025: Türkiye Birlik Split 3
521603,BOARS,Formulation Gaming,2,1,,Completed,Playoffs–Lower Round 2,Challengers 2025: NORTH//EAST Samsung Odyssey Split 3
522081,RIZON,MOUZ,0,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: DACH Evolution Split 3
524275,Mandatory,BLX CORP,1,2,,Completed,Playoffs–Upper Round 1,Challengers 2025: France Revolution Split 3
511222,Eternal Fire,Papara SuperMassive,0,2,,Completed,Playoffs–Upper Round 1,Challengers 2025: Türkiye Birlik Split 3
521602,Team Liquid Academy,Metizport,2,1,,Completed,Playoffs–Lower Round 2,Challengers 2025: NORTH//EAST Samsung Odyssey Split 3
506958,Dragon Ranger Gaming,Xi Lai Gaming,2,1,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
508837,Rex Regum Qeon,DRX,0,2,,Completed,Group Stage–Week 3,VCT 2025: Pacific Stage 2
506957,Nova Esports,Wolves Esports,2,1,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
508836,BOOM Esports,DetonatioN FocusMe,0,2,,Completed,Group Stage–Week 3,VCT 2025: Pacific Stage 2
509814,LEVIATÁN,NRG,1,2,,Completed,Group Stage–Week 3,VCT 2025: Americas Stage 2
509813,2Game Esports,FURIA,2,1,,Completed,Group Stage–Week 3,VCT 2025: Americas Stage 2
511567,Team Vitality,Team Heretics,0,2,,Completed,Group Stage–Week 3,VCT 2025: EMEA Stage 2
511566,Natus Vincere,FNATIC,1,2,,Completed,Group Stage–Week 3,VCT 2025: EMEA Stage 2
506956,Trace Esports,Titan Esports Club,0,2,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
508835,TALON,T1,2,0,,Completed,Group Stage–Week 3,VCT 2025: Pacific Stage 2
506955,All Gamers,FunPlus Phoenix,2,0,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
508834,Gen.G,Team Secret,2,0,,Completed,Group Stage–Week 3,VCT 2025: Pacific Stage 2
505150,KTANA Esports,Contra,0,2,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM North ACE Stage 2
505149,FUEGO,AB3 Esports,2,0,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM North ACE Stage 2
505180,OXEN,9z Team,2,1,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM South ACE Stage 2
505179,ShindeN,LEVIATÁN Academy,1,2,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM South ACE Stage 2
511565,KOI,Karmine Corp,1,2,,Completed,Group Stage–Week 3,VCT 2025: EMEA Stage 2
511564,Team Liquid,Apeks,2,1,,Completed,Group Stage–Week 3,VCT 2025: EMEA Stage 2
521222,Fancy United Esports,Motiv Esports,2,0,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 3
506954,EDward Gaming,JDG Esports,2,1,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
521221,Team NKT,Z11,2,1,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 3
506953,Nova Esports,Xi Lai Gaming,0,2,,Completed,Group Stage–Week 4,VCT 2025: China Stage 2
505148,FUSION,E-Xolos LAZER,1,2,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM North ACE Stage 2
521397,TBK Esports,Agropesca Jacare,2,1,,Completed,Second Chance–Round 2,Challengers 2025: Brazil Gamers Club Split 2
522013,Cubert Academy,ENVY,2,1,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
505178,Zen eSports,Las Cabras,1,2,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM South ACE Stage 2
522014,Maryville University,Nightblood Gaming,2,0,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
505147,Six Karma,Chivas Esports,2,0,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM North ACE Stage 2
521396,ELEVATE,Remo Esports,1,2,,Completed,Second Chance–Round 2,Challengers 2025: Brazil Gamers Club Split 2
522011,Winthrop University,YFP,2,1,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
522012,QoR,Landor,2,0,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
505177,Farenvehn,ALT F4,2,1,,Completed,Regular Phase–Week 6,Challengers 2025: LATAM South ACE Stage 2
511563,Gentle Mates,BBL Esports,0,2,,Completed,Group Stage–Week 3,VCT 2025: EMEA Stage 2
511562,FUT Esports,GIANTX,2,1,,Completed,Group Stage–Week 3,VCT 2025: EMEA Stage 2
521220,Team Secret Academy,Sharper Esport,1,2,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 3
510435,FENNEL,RIDDLE ORDER,2,1,,Completed,Main Stage–Week 3,Challengers 2025: Japan Split 3
521219,RRQ Academy,FULL SENSE,2,0,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 3
510434,ZETA DIVISION Academy,NOEZ FOXX,2,1,,Completed,Main Stage–Week 3,Challengers 2025: Japan Split 3
510433,Delight,QT DIG∞,2,1,,Completed,Main Stage–Week 3,Challengers 2025: Japan Split 3
521395,TBK Esports,ELEVATE,1,2,,Completed,Second Chance–Round 1,Challengers 2025: Brazil Gamers Club Split 2
522010,TSM,SaD Esports,2,0,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
522009,Blue Otter,Shopify Rebellion Black,2,0,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
514020,Akave Esports GC,MYVRA GC,3,0,,Completed,Playoffs–Grand Final,Game Changers 2025: LATAM North Stage 2
521394,Agropesca Jacare,Remo Esports,0,2,,Completed,Second Chance–Round 1,Challengers 2025: Brazil Gamers Club Split 2
522007,Shopify Rebellion Gold,Legacy Kingdom,0,2,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
522008,Burger Boyz,Prosperity Esports,2,1,,Completed,Swiss Stage–Round 4,Challengers 2025: North America ACE Stage 3
521597,Team Liquid Academy,Enterprise Esports,0,2,,Completed,Playoffs–Upper Semifinals,Challengers 2025: NORTH//EAST Samsung Odyssey Split 3
